nombre_revista,issn_original,is_in_crossref,total_dois,current_dois,backfile_dois,abstracts_current,licenses_current,orcids_current,affiliations_current,references_current,display_name,works_count,cited_by_count,h_index,i10_index,is_oa,is_in_doaj,apc_usd,total_errores,porcentaje_resumenes,porcentaje_palabras_clave,porcentaje_referencias,porcentaje_afiliaciones,calidad_dialnet_score,completitud_metadatos_dialnet,visibilidad_openalex,densidad_doi,modernizacion_crossref,madurez_editorial,brecha_visibilidad,coherencia_resumenes,potencial_indexacion,acceso_abierto_integral,nivel1_completitud,nivel1_coherencia,eficiencia_apc,nivel2_visibilidad,nivel3_madurez,oportunidad_mejora,segmento,potencial_combinado
2735-6299,2735-6299,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
Revista de Gestión Pública,0719-1820;0719-1839,True,139,16,123,1.0,0.0,0.625,0.0,0.0,Revista de Gestión Pública,142.0,311.0,7.0,6.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,2.1901408450704225,0.11510791366906475,0.5416666666666666,0.028921689393630223,-0.02158273381294964,0.8701052631578947,0.23210390407290638,0.4,33.00372807017544,0.8701052631578947,0.0,1.2950704225352112,0.07201480153134748,0.23210390407290638,Problema,11.456937764747332
0716-5714;0719-5117,0716-5714;0719-5117,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
Sin ISSN,Sin ISSN,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
0718-9656,0718-9656,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
Revista chilena de estudios medievales,0719-2215;0719-689X,True,78,30,48,0.0,0.0,0.0,0.0,0.0,Revista chilena de estudios medievales,139.0,27.0,2.0,0.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.19424460431654678,0.38461538461538464,0.0,0.02335092178866376,-0.782051282051282,0.12989473684210529,0.01065083131355109,0.7,32.732894736842105,0.12989473684210529,0.0,0.44712230215827337,0.2039831532020242,0.01065083131355109,Veterana,11.128000064067466
Summa Psicológica,0718-0446;0719-448X,True,289,0,289,0.0,0.0,0.0,0.0,0.0,Summa Psicológica,332.0,952.0,13.0,19.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,2.8674698795180724,0.0,0.0,0.034019285537883116,-0.14878892733564014,0.12989473684210529,0.08115603092000506,0.4,32.732894736842105,0.12989473684210529,0.0,1.6337349397590362,0.017009642768941558,0.08115603092000506,Problema,11.461213106456695
Economía y Política,0719-4714;0719-4803,True,98,23,75,1.0,0.0,0.1304347826086957,0.0,0.0,Economía y Política,104.0,116.0,5.0,1.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.1153846153846154,0.23469387755102042,0.3768115942028986,0.025984400041717984,-0.061224489795918366,0.8701052631578947,0.1579976770935289,0.4,32.92130053394356,0.8701052631578947,0.0,0.7576923076923077,0.1303391387963692,0.1579976770935289,Básico,11.269777326810745
Cuadernos de Filosofía,0716-9884,True,43,15,28,1.0,0.0,0.4666666666666667,1.0,0.0,Cuadernos de Filosofía,112.0,252.0,3.0,1.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,2.25,0.3488372093023256,0.48888888888888893,0.020203774979918845,-1.6046511627906976,0.8701052631578947,0.21738596644716546,0.4,32.97733918128655,0.8701052631578947,0.0,1.325,0.1845204921411222,0.21738596644716546,Problema,11.49561989114256
Revista de análisis económico,0716-5927;0718-8870,True,152,25,127,0.0,0.0,0.0,0.0,0.0,Revista de análisis económico,191.0,731.0,12.0,19.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,3.8272251308900525,0.16447368421052633,0.0,0.029112181583517704,-0.2565789473684211,0.12989473684210529,0.09445630773059785,0.4,32.732894736842105,0.12989473684210529,0.0,2.113612565445026,0.09679293289702201,0.09445630773059785,Problema,11.647766745061384
Applied Sciences in Dentistry,0719-5761,True,29,3,26,0.6666666666666667,1.0,1.0,0.0,0.0,Applied Sciences in Dentistry,74.0,58.0,2.0,1.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.7837837837837838,0.10344827586206896,0.888888888888889,0.019775021196025973,-1.5517241379310345,0.796561403508772,0.3013908764295988,0.7,33.17733918128655,0.796561403508772,0.0,0.7418918918918919,0.06161164852904747,0.3013908764295988,Oportunidad,11.326947573902494
2452-4301,2452-4301,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
Sin ISSN,Sin ISSN,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
Revista de Investigación Aplicada en Ciencias Empresariales,0719-3084;0719-9910,True,81,17,64,1.0,1.0,0.4117647058823529,0.0,0.0,Revista de Investigación Aplicada en Ciencias Empresariales,80.0,45.0,3.0,0.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.5625,0.20987654320987653,0.8039215686274509,0.02504632361937382,0.012345679012345678,0.8701052631578947,0.26795369674594044,0.7,33.13485552115583,0.8701052631578947,0.0,0.63125,0.11746143341462517,0.26795369674594044,Oportunidad,11.294522318190152
European Journal of Health Research,2444-9067;2445-0308,True,155,21,134,0.8571428571428571,0.8095238095238095,0.619047619047619,0.8571428571428571,0.8571428571428571,European journal of health research,158.0,348.0,9.0,8.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,2.2025316455696204,0.13548387096774195,0.7619047619047619,0.029431648670630577,-0.01935483870967742,0.9870375939849624,0.2984079267470585,0.9428571428571428,33.113847117794485,0.9870375939849624,0.0,1.5726943942133818,0.08245775981918627,0.2984079267470585,Básico,11.589666423942349
European Journal of Child Development Education and Psychopathology,2340-924X,True,143,24,119,0.875,0.875,0.875,0.875,0.8333333333333333,European Journal of Child Development Education and Psychopathology,159.0,378.0,8.0,7.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,2.3773584905660377,0.16783216783216784,0.875,0.028724950456692273,-0.11188811188811189,0.9951052631578947,0.335525633537318,0.6625000000000001,33.170394736842105,0.9951052631578947,0.0,1.5199292452830189,0.09827855914443005,0.335525633537318,Básico,11.596200847089852
RLA Revista de lingüística teórica y aplicada,0033-698X;0718-4883,True,279,29,250,0.9655172413793104,0.0,1.0,1.0,0.0,RLA. Revista de lingüística teórica y aplicada,625.0,2015.0,20.0,51.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,3.224,0.1039426523297491,0.6551724137931035,0.0331527176347907,-1.2401433691756272,0.9045880217785843,0.2829986769221686,0.4,33.06048094373866,0.9045880217785843,0.0,1.812,0.0685476849822699,0.2829986769221686,Problema,11.647009542906977
Revista iberoamericana de estudios municipales,0719-1790,True,248,39,209,0.9487179487179488,0.9487179487179488,0.9487179487179488,0.9487179487179488,0.8974358974358974,Revista iberoamericana de estudios municipales,255.0,300.0,7.0,3.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.1764705882352942,0.15725806451612903,0.9487179487179488,0.03208264518430481,-0.028225806451612902,0.9213873144399459,0.33127765873066517,0.9846153846153846,33.207253711201076,0.9213873144399459,0.0,1.0805429864253393,0.09467035485021692,0.33127765873066517,Básico,11.460822350825545
Boletín Museo Nacional de Historia Natural,0027-3910;0719-935X,True,949,30,919,0.8,0.8,0.1666666666666667,0.0,0.0,Boletín Museo Nacional de Historia Natural,949.0,1872.0,17.0,45.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.9726027397260273,0.03161222339304531,0.5888888888888889,0.04094624202025852,0.0,0.9298947368421053,0.2420329414101908,0.64,33.02733918128655,0.9298947368421053,0.0,1.3063013698630137,0.03627923270665191,0.2420329414101908,Problema,11.456639927952073
Boletín Micológico,0719-3114,True,562,11,551,0.4545454545454545,1.0,0.1818181818181818,0.0,0.0,Boletín micológico,639.0,785.0,9.0,9.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.2284820031298904,0.019572953736654804,0.5454545454545455,0.037881288277662566,-0.13701067615658363,0.5844401913875598,0.21171560189202684,0.7,33.00562200956938,0.5844401913875598,0.0,0.9642410015649452,0.028727121007158685,0.21171560189202684,Básico,11.332863377380493
Revista summa de arithmetica,0719-1146;2735-7317,True,75,38,37,1.0,0.9473684210526316,0.0,0.0,0.0,Revista summa de arithmetica,75.0,6.0,1.0,0.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.08,0.5066666666666667,0.6491228070175439,0.021825516958358313,0.0,0.8701052631578947,0.19935450457343085,0.6842105263157895,33.05745614035088,0.8701052631578947,0.0,0.3821052631578947,0.2642460918125125,0.19935450457343085,Veterana,11.23460249844043
0718-1191;2452-607X,0718-1191;2452-607X,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
Grecorromana,0719-9902,True,61,22,39,0.8181818181818182,0.0,0.0,0.0,0.0,Grecorromana:,62.0,2.0,1.0,0.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.03225806451612903,0.36065573770491804,0.27272727272727276,0.022133276724683616,-0.01639344262295082,0.9480765550239235,0.08372310371705666,0.4,32.86925837320574,0.9480765550239235,0.0,0.2161290322580645,0.19139450721480084,0.08372310371705666,Veterana,11.092260637559535
Revista Relatos,2810-6253;2810-6369,True,30,19,11,0.8947368421052632,0.0,0.5789473684210527,0.0,0.0,Revista Relatos,31.0,1.0,1.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.03225806451612903,0.6333333333333333,0.4912280701754386,0.014909439898728,-0.03333333333333333,0.9753684210526316,0.1492733429515064,0.0,32.978508771929825,0.9753684210526316,0.0,0.016129032258064516,0.3241213866160306,0.1492733429515064,Veterana,11.106253063601306
Steiniana revista de estudios interdisciplinarios,0719-8728,True,34,27,7,0.7407407407407407,1.0,0.1481481481481481,0.0,0.0,Steiniana revista de estudios interdisciplinarios,92.0,37.0,3.0,1.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.40217391304347827,0.7941176470588235,0.6296296296296297,0.012476649250079014,-1.7058823529411764,0.870635477582846,0.2091703185276468,0.7,33.04770955165692,0.870635477582846,0.0,0.5510869565217391,0.4032971481544512,0.2091703185276468,Veterana,11.334031218777703
Base Diseño e Innovación,0719-515X;2452-5928,True,59,30,29,0.9333333333333332,1.0,0.9666666666666668,0.0,0.0,Base Diseño e Innovación,60.0,23.0,3.0,0.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.38333333333333336,0.5084745762711864,0.9666666666666667,0.020407184289972933,-0.01694915254237288,0.9367719298245615,0.3094697627344698,0.7,33.21622807017544,0.9367719298245615,0.0,0.5416666666666666,0.26444088028057966,0.3094697627344698,Oportunidad,11.340778539040896
Revista Chilena de Educación Matemática,2452-5448,True,61,22,39,0.9545454545454544,0.9545454545454544,0.6363636363636364,0.0,0.0,Revista Chilena de Educación Matemática,62.0,99.0,5.0,2.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.596774193548387,0.36065573770491804,0.8484848484848483,0.022133276724683616,-0.01639344262295082,0.9155598086124404,0.3118016533418168,0.9863636363636363,33.15713716108453,0.9155598086124404,0.0,1.2915689149560117,0.19139450721480084,0.3118016533418168,Estrella,11.546700194418447
Neuma (Talca),0718-7017;0719-5389,True,94,34,60,0.0,0.0,0.0,0.0,0.0,Neuma,95.0,29.0,3.0,0.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.30526315789473685,0.3617021276595745,0.0,0.02466524318503987,-0.010638297872340425,0.12989473684210529,0.01598428044026976,0.4,32.732894736842105,0.12989473684210529,0.0,0.3526315789473684,0.19318368542230718,0.01598428044026976,Veterana,11.09290333373726
2452-4247;2452-4255,2452-4247;2452-4255,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
2810-6636,2810-6636,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
Revista de Educación Estadística,2810-6164,True,37,36,1,0.9166666666666669,0.0,0.9166666666666669,0.0,0.0,Revista de Educación Estadística,38.0,14.0,2.0,0.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.3684210526315789,0.972972972972973,0.6111111111111113,0.004158883083359672,-0.02702702702702703,0.9534385964912279,0.2021527868646359,0.4,33.03845029239766,0.9534385964912279,0.0,0.38421052631578945,0.48856592802816634,0.2021527868646359,Veterana,11.303742248913872
Sin ISSN,Sin ISSN,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
0716-8446,0716-8446,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
Revista Akadèmeia,0717-9936;0718-9397,True,110,15,95,0.9333333333333332,0.0,0.2,0.0,0.0,Revista Akadèmeia,114.0,76.0,4.0,1.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.6666666666666666,0.13636363636363635,0.37777777777777777,0.027386089148807014,-0.03636363636363636,0.9367719298245615,0.14398287075929278,0.7,32.921783625730995,0.9367719298245615,0.0,0.6833333333333333,0.08187486275622169,0.14398287075929278,Básico,11.228997273940182
0719-7438,0719-7438,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
Contexto,0719-1707;2810-6660,True,68,60,8,0.8833333333333333,0.75,0.4166666666666667,0.0,0.0,Revista ContexTO/Contexto,75.0,13.0,2.0,0.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.17333333333333334,0.8823529411764706,0.6833333333333332,0.013183347464017316,-0.10294117647058823,0.9867719298245614,0.21459092205651373,0.625,33.074561403508774,0.9867719298245614,0.0,0.39916666666666667,0.4477681443202439,0.21459092205651373,Veterana,11.307165404831894
REVISTA DE HUMANIDADES Y CIENCIAS SOCIALES Y MULTIDISCIPLINARIA,0719-5737,True,28,22,6,1.0,0.4090909090909091,0.0454545454545454,0.0,0.0,REVISTA DE HUMANIDADES Y CIENCIAS SOCIALES Y MULTIDISCIPLINARIA,28.0,0.0,0.0,0.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.7857142857142857,0.48484848484848486,0.01167546089433188,0.0,0.8701052631578947,0.14545454545454545,0.8227272727272726,32.97531897926635,0.8701052631578947,0.0,0.4113636363636363,0.3986948733043088,0.14545454545454545,Veterana,11.26179249631143
Revista Observatorio del Deporte,0719-5729,True,34,24,10,1.0,0.375,0.0416666666666666,0.0,0.0,Revista Observatorio del Deporte,34.0,6.0,1.0,0.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.17647058823529413,0.7058823529411765,0.47222222222222215,0.014387371636790222,0.0,0.8701052631578947,0.15141780243653313,0.5125,32.96900584795322,0.8701052631578947,0.0,0.34448529411764706,0.3601348622889834,0.15141780243653313,Veterana,11.224542001453282
Estudios de Administración,0717-0653;0719-0816,True,204,7,197,1.0,1.0,0.0,0.0,0.0,Estudios de Administración,226.0,339.0,8.0,5.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.5,0.03431372549019608,0.6666666666666666,0.03172960218416721,-0.10784313725490197,0.8701052631578947,0.2549774439124493,1.0,33.06622807017544,0.8701052631578947,0.0,1.25,0.03302166383718165,0.2549774439124493,Problema,11.449749911337541
Journal Managment & Business Studies,2452-5340,True,102,42,60,0.8571428571428571,0.8571428571428571,0.8333333333333333,0.8571428571428571,0.380952380952381,Journal Managment & Business Studies,103.0,76.0,4.0,1.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.7378640776699029,0.4117647058823529,0.8492063492063492,0.02466524318503987,-0.00980392156862745,0.9870375939849624,0.28792131381857194,0.9571428571428571,33.15749791144528,0.9870375939849624,0.0,0.8475034674063799,0.2182149745336964,0.28792131381857194,Oportunidad,11.407738784461785
Revista de Estudiantes de Medicina del Sur,0718-1906;0718-9958,True,25,25,0,0.88,0.0,0.0,0.0,0.0,Revista de Estudiantes de Medicina del Sur,26.0,3.0,1.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.11538461538461539,1.0,0.29333333333333333,0.0,-0.04,0.9901052631578947,0.09455195751789951,0.0,32.879561403508774,0.9901052631578947,0.0,0.057692307692307696,0.5,0.09455195751789951,Veterana,11.145751237067026
2735-7325,2735-7325,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
Panambí Revista de Investigaciones Artísticas,0719-630X,True,175,17,158,0.8823529411764706,1.0,0.1764705882352941,0.0,0.0,Panambí Revista de Investigaciones Artísticas,175.0,58.0,3.0,0.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.3314285714285714,0.09714285714285714,0.6862745098039215,0.03041342521332139,0.0,0.9877523219814242,0.22305750171970762,1.0,33.07603199174407,0.9877523219814242,0.0,0.6657142857142857,0.06377814117808926,0.22305750171970762,Oportunidad,11.268508139545482
2735-7600,2735-7600,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
2452-5006,2452-5006,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
Revista latinoamericana de educación inclusiva,0718-5480;0718-7378,True,231,57,174,0.0,0.0,0.0,0.0,0.0,Revista latinoamericana de educación inclusiva,272.0,2401.0,25.0,70.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,8.827205882352942,0.24675324675324675,0.0,0.030988715843541084,-0.1774891774891775,0.12989473684210529,0.1371092789905753,0.7,32.732894736842105,0.12989473684210529,0.0,4.763602941176471,0.13887098129839393,0.1371092789905753,Problema,12.54512288643899
Remetallica,0716-291X,True,20,6,14,1.0,0.0,0.0,0.0,0.0,Remetallica,20.0,3.0,1.0,0.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.15,0.3,0.3333333333333333,0.01624830120661326,0.0,0.8701052631578947,0.1083857165425095,0.4,32.89956140350877,0.8701052631578947,0.0,0.275,0.15812415060330662,0.1083857165425095,Básico,11.110895184704026
Pro Jure Revista de Derecho - Pontificia Universidad Católica de Valparaíso,2810-7659,True,41,40,1,0.925,1.0,0.4,0.0,0.0,Pro Jure Revista de Derecho - Pontificia Universidad Católica de Valparaíso,41.0,3.0,1.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.07317073170731707,0.975609756097561,0.775,0.004158883083359672,0.0,0.9451052631578947,0.23673705403283718,0.3,33.12039473684211,0.9451052631578947,0.0,0.18658536585365854,0.4898843195904603,0.23673705403283718,Oportunidad,11.26562147409541
2735-6310,2735-6310,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
Revista Geográfica del Sur,0718-7653;0718-9249,True,25,4,21,1.0,0.0,0.0,1.0,0.0,Revista Geográfica del Sur,26.0,19.0,2.0,0.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.7307692307692307,0.16,0.3333333333333333,0.018546254720149896,-0.04,0.8701052631578947,0.13291395710493023,0.4,32.89956140350877,0.8701052631578947,0.0,0.5653846153846154,0.08927312736007495,0.13291395710493023,Básico,11.18473971541782
Revista Pensamiento y Acción Interdisciplinaria,0719-8078,True,124,33,91,0.8484848484848485,0.0,0.8484848484848485,0.0,0.0,Revista Pensamiento y Acción Interdisciplinaria,128.0,111.0,5.0,0.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.8671875,0.2661290322580645,0.5656565656565656,0.027130731462294243,-0.03225806451612903,0.9783795853269538,0.20716296697768327,0.7,33.01572301967039,0.9783795853269538,0.0,0.78359375,0.14662988186017936,0.20716296697768327,Básico,11.31531555051019
Revista Infancia Educación y Aprendizaje,0719-6202,True,375,39,336,1.0,1.0,0.2820512820512821,0.0,0.0,Revista Infancia Educación y Aprendizaje,375.0,604.0,10.0,11.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.6106666666666667,0.104,0.7606837606837606,0.03492049758211417,0.0,0.8701052631578947,0.28578146519873415,0.7,33.113236617183986,0.8701052631578947,0.0,1.1553333333333333,0.06946024879105708,0.28578146519873415,Básico,11.446010066436125
0719-4110,0719-4110,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
2810-6008,2810-6008,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
Sin ISSN,Sin ISSN,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
